id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
5262,Alexander Schwolow,Hertha Berlin,90,90,90,90,90,90,90,90,90,90,90,990
22,John Brooks,Wolfsburg,90,90,90,90,90,90,90,90,90,90,90,990
110,Theodor Gebre Selassie,Werder Bremen,90,90,90,90,90,90,90,90,90,90,90,990
3286,Kevin Trapp,Eintracht Frankfurt,90,90,90,90,90,90,90,90,90,90,90,990
2668,Martin Hinteregger,Eintracht Frankfurt,90,90,90,90,90,90,90,90,90,90,90,990
5340,Marco Friedl,Werder Bremen,90,90,90,90,90,90,90,90,90,90,90,990
281,Lukas Hradecky,Bayer Leverkusen,90,90,90,90,90,90,90,90,90,90,90,990
6082,Jiri Pavlenka,Werder Bremen,90,90,90,90,90,90,90,90,90,90,90,990
161,Robin Knoche,Union Berlin,90,90,90,90,90,90,90,90,90,90,90,990
8786,Stefan Ortega Moreno,Arminia Bielefeld,90,90,90,90,90,90,90,90,90,90,90,990
5293,Rafal Gikiewicz,Augsburg,90,90,90,90,90,90,90,90,90,90,90,990
8808,Wataru Endo,VfB Stuttgart,90,90,90,90,90,90,90,90,90,90,90,990
5241,Péter Gulácsi,RasenBallsport Leipzig,90,90,90,90,90,90,90,90,90,90,90,990
4243,Christian Günter,Freiburg,90,90,90,90,90,90,90,90,90,90,90,990
315,Matthias Ginter,Borussia M.Gladbach,90,90,90,90,90,90,90,90,90,90,90,990
2665,Jeffrey Gouweleeuw,Augsburg,90,90,90,90,90,90,90,90,90,90,90,990
370,Marvin Friedrich,Union Berlin,90,90,90,90,90,90,90,90,90,90,90,990
449,Robin Zentner,Mainz 05,90,90,90,90,90,90,90,90,90,90,90,990
8789,Manuel Prietl,Arminia Bielefeld,90,90,90,90,90,90,90,90,90,90,90,990
7813,Jeremiah St. Juste,Mainz 05,90,90,90,90,90,90,90,90,90,90,90,990
5288,Gregor Kobel,VfB Stuttgart,90,90,90,90,90,90,90,90,90,90,90,990
6100,Felix Uduokhai,Augsburg,90,90,90,90,90,90,90,90,90,90,90,990
2611,Philipp Lienhart,Freiburg,90,90,90,90,90,90,90,90,90,90,90,990
125,Maximilian Eggestein,Werder Bremen,90,90,90,90,90,90,90,90,90,90,90,990
217,Manuel Neuer,Bayern Munich,90,90,90,90,90,90,90,90,90,90,90,990
4468,Dedryck Boyata,Hertha Berlin,90,90,90,90,90,90,90,90,90,90,90,990
5328,Florian Müller,Freiburg,90,90,90,90,90,90,90,90,90,90,90,990
5260,Andreas Luthe,Union Berlin,90,90,90,90,90,90,90,90,90,90,90,990
6088,Orel Mangala,VfB Stuttgart,90,87,90,90,90,90,90,90,90,90,90,987
157,Daniel Caligiuri,Augsburg,87,90,90,90,90,90,90,90,90,90,90,987
373,Mats Hummels,Borussia Dortmund,90,90,90,90,90,87,90,90,90,90,90,987
418,Niklas Stark,Hertha Berlin,83,90,90,90,90,90,90,90,90,90,90,983
