id,name,team,1,2,3,4,5,6,7,8,total
8016,Matthew Longstaff,Newcastle United,-,-,-,-,-,-,-,28,28
502,Olivier Giroud,Chelsea,-,-,15,-,-,-,12,1,28
8351,Ki-Jana Hoever,Wolverhampton Wanderers,-,-,16,12,-,-,-,-,28
6842,Alireza Jahanbakhsh,Brighton,7,1,13,-,-,-,-,6,27
6477,Cenk Tosun,Everton,-,-,-,-,-,-,20,6,26
1053,Keinan Davis,Aston Villa,24,-,-,-,-,-,-,-,24
839,Shane Long,Southampton,3,7,-,5,2,-,4,1,22
5245,Bernardo,Brighton,-,-,-,-,-,-,21,-,21
5562,Rekeem Harper,West Bromwich Albion,20,-,-,-,-,-,-,-,20
8227,Oskar Buur,Wolverhampton Wanderers,20,-,-,-,-,-,-,-,20
3585,Said Benrahma,West Ham,-,-,-,-,-,-,1,18,19
934,Axel Tuanzebe,Manchester United,-,-,-,-,-,-,19,-,19
8777,Vitinha,Wolverhampton Wanderers,3,-,15,-,-,-,-,-,18
1682,Islam Slimani,Leicester,-,-,-,-,17,-,-,-,17
6736,Ibrahima Diallo,Southampton,-,-,-,-,1,3,10,-,14
748,Wes Morgan,Leicester,-,1,-,-,-,-,4,8,13
8919,Leif Davis,Leeds,-,-,-,12,-,-,-,-,12
6504,Michael Obafemi,Southampton,-,-,12,-,-,-,-,-,12
606,Christian Benteke,Crystal Palace,-,-,4,-,1,-,4,3,12
6418,Hamza Choudhury,Leicester,-,-,-,1,10,-,-,-,11
2958,Oleksandr Zinchenko,Manchester City,-,-,-,-,11,-,-,-,11
503,Theo Walcott,Everton,-,-,-,10,-,-,-,-,10
1304,Moise Kean,Everton,1,9,-,-,-,-,-,-,10
7395,Carlos Vinicius,Tottenham,-,-,-,-,-,-,-,10,10
8941,Jacob Ramsey,Aston Villa,-,9,-,-,-,-,-,-,9
8040,Marvelous Nakamba,Aston Villa,-,1,7,-,-,-,-,-,8
573,Odion Ighalo,Manchester United,5,-,-,-,-,-,-,-,5
1208,Felipe Anderson,West Ham,1,1,-,-,-,-,-,-,2
5612,Anwar El Ghazi,Aston Villa,-,-,-,-,-,-,1,-,1
1691,Robert Snodgrass,West Ham,-,-,-,-,1,-,-,-,1
6377,Joe Rodon,Tottenham,-,-,-,-,-,1,-,-,1
7983,Daniel N'Lundulu,Southampton,-,-,-,-,-,1,-,-,1
