id,name,team,1,2,3,4,5,total
4105,Raúl Jiménez,Wolverhampton Wanderers,1.2828,0.1917,0.0746,0.1654,0.0473,1.7618
1823,Lucas Digne,Everton,0.3057,0.2202,0.7215,0.0538,0.4291,1.7303
2496,Rodri,Manchester City,0.6707,0.2892,0.3469,0.373,-,1.6798
496,Mohamed Elneny,Arsenal,0.4571,-,0.6221,0.5953,-,1.6745
4381,Mateusz Klich,Leeds,0.0732,0.1693,0.2516,0.8872,0.2864,1.6677
751,N'Golo Kanté,Chelsea,0.284,0.0898,0.2374,0.4367,0.6151,1.663
7753,James Justin,Leicester,0.7254,0.6352,0.0623,0.0,0.226,1.6489
7298,Ben White,Brighton,0.1037,0.2441,0.8903,0.0313,0.3505,1.6199
7699,Adam Webster,Brighton,0.7081,0.1402,0.3339,0.1178,0.3128,1.6128
1228,Bruno Fernandes,Manchester United,0.1255,0.5757,0.0219,0.8737,-,1.5968
6521,Yerry Mina,Everton,0.2511,0.1833,0.6281,0.0762,0.4555,1.5942
8816,Liam Cooper,Leeds,-,0.1693,0.4376,0.9681,-,1.575
5553,Declan Rice,West Ham,0.2764,0.0596,0.1522,0.8696,0.2105,1.5683
556,Marcus Rashford,Manchester United,0.1283,0.5757,0.0224,0.8371,-,1.5635
7711,David McGoldrick,Sheffield United,0.6571,0.0,0.6716,0.1252,0.1015,1.5554
7768,Mason Mount,Chelsea,0.171,0.0125,1.0085,-,0.3569,1.5489
8720,Jack Harrison,Leeds,0.0582,0.17,0.9844,-,0.3263,1.5389
842,Oriol Romeu,Southampton,0.4245,0.112,0.6285,0.2067,0.1655,1.5372
8300,Steven Bergwijn,Tottenham,0.0344,0.0935,0.1649,-,1.2316,1.5244
605,Jordan Henderson,Liverpool,0.0799,0.1963,-,-,1.2398,1.516
971,Harry Winks,Tottenham,0.3339,0.0,1.1665,-,0.0,1.5004
5681,Giovani Lo Celso,Tottenham,-,1.1386,0.3369,-,-,1.4755
6681,Harvey Barnes,Leicester,0.6376,0.5399,0.1135,0.0556,0.1131,1.4597
7691,Jamal Lewis,Newcastle United,0.2323,0.4751,0.0,0.0,0.7468,1.4542
8067,Reece James,Chelsea,0.1096,0.0125,1.3176,-,0.0,1.4397
7707,Enda Stevens,Sheffield United,0.7415,0.0,0.5841,0.0173,0.0841,1.427
6854,Diogo Jota,Liverpool,-,-,0.4636,0.6103,0.3496,1.4235
773,Aleksandar Mitrovic,Fulham,0.0342,0.266,0.324,0.6165,0.1786,1.4193
592,Ross Barkley,Aston Villa,-,-,1.0481,0.3691,-,1.4172
833,Virgil van Dijk,Liverpool,0.2086,0.0962,0.8261,0.2821,0.0,1.413
3600,Serge Aurier,Tottenham,-,-,-,0.5147,0.8916,1.4063
775,Andros Townsend,Crystal Palace,0.5025,0.7501,0.1253,0.0201,0.0,1.398
835,Ryan Bertrand,Southampton,0.0678,0.1879,0.6285,0.3098,0.1962,1.3902
200,Andreas Christensen,Chelsea,0.1294,0.0,1.0203,-,0.2287,1.3784
7706,George Baldock,Sheffield United,0.7814,0.0478,0.1473,0.055,0.3452,1.3767
6048,Lewis Dunk,Brighton,0.4491,0.1402,0.5009,0.0201,0.2651,1.3754
885,Kyle Walker-Peters,Southampton,0.4245,0.176,0.4878,0.2443,0.0363,1.3689
772,Moussa Sissoko,Tottenham,0.0344,-,-,0.6125,0.694,1.3409
669,Ashley Westwood,Burnley,0.7555,0.1314,0.0397,0.4024,-,1.329
6835,Tom Cairney,Fulham,0.0205,-,0.3008,0.6979,0.301,1.3202
6062,Isaac Hayden,Newcastle United,0.3073,0.496,0.0539,0.34,0.0954,1.2926
1389,Jorginho,Chelsea,0.2664,0.0125,-,0.2867,0.7073,1.2729
7722,Trézéguet,Aston Villa,0.1286,0.1464,0.8222,0.1582,-,1.2554
8089,Kieran Tierney,Arsenal,0.2526,-,0.0462,0.5164,0.435,1.2502
7710,Oliver Norwood,Sheffield United,0.7679,-,0.0,-,0.4772,1.2451
1234,Dennis Praet,Leicester,0.7204,0.4588,0.0353,-,0.0,1.2145
755,Jamie Vardy,Leicester,0.1128,0.2773,0.5214,0.3022,-,1.2137
486,Adam Lallana,Brighton,0.4203,0.2696,0.3669,0.0201,0.1257,1.2026
2381,Rodrigo,Leeds,0.0732,0.0,0.6422,0.3461,0.1294,1.1909
3288,Thiago Silva,Chelsea,-,-,0.948,0.2417,-,1.1897
6382,Pedro Neto,Wolverhampton Wanderers,0.3965,0.3476,0.2025,0.1883,0.0385,1.1734
1687,Harry Maguire,Manchester United,0.3086,0.559,0.0,0.3035,-,1.1711
638,Kyle Walker,Manchester City,0.174,0.2426,0.4166,0.3304,-,1.1636
7701,Moussa Djenepo,Southampton,0.3524,0.147,0.5951,0.0689,-,1.1634
3428,Hélder Costa,Leeds,0.1046,0.1278,0.0,0.882,0.0415,1.1559
2254,Mateo Kovacic,Chelsea,-,0.0125,1.1392,0.0,-,1.1517
6273,Robin Koch,Leeds,0.0314,0.1278,0.4376,0.5077,0.0382,1.1427
6042,Jan Bednarek,Southampton,0.0,0.2278,0.5614,0.2237,0.1169,1.1298
8291,Daniel Podence,Wolverhampton Wanderers,0.3918,0.3483,-,0.0173,0.3715,1.1289
770,Ayoze Pérez,Leicester,0.6339,0.2767,-,0.0,0.2143,1.1249
8285,Sander Berge,Sheffield United,0.0476,0.0478,0.228,0.0094,0.7882,1.121
5956,Youri Tielemans,Leicester,0.0722,0.2943,0.4432,0.0,0.2965,1.1062
6842,Alireza Jahanbakhsh,Brighton,0.0,0.1801,0.9182,-,-,1.0983
643,Eric Dier,Tottenham,0.4814,0.094,0.1232,0.3985,-,1.0971
1014,Tyler Roberts,Leeds,0.0,0.1363,0.0192,0.9375,-,1.093
5560,Scott McTominay,Manchester United,0.3608,-,0.0,0.71,-,1.0708
5613,Gabriel,Arsenal,0.3469,0.5282,-,0.1484,0.0469,1.0704
6434,Franck Zambo,Fulham,0.0342,0.4303,0.2843,0.0572,0.2562,1.0622
500,Alex Iwobi,Everton,-,0.0,0.0,1.0539,0.0,1.0539
