id,name,team,1,2,3,4,5,6,7,8,9,10,total
6325,Andoni Gorosabel,Real Sociedad,90,90,90,90,73,90,90,66,-,-,679
617,David Silva,Real Sociedad,-,27,80,69,83,84,76,80,90,90,679
5073,Florian Lejeune,Alaves,-,90,90,90,90,48,90,90,-,90,678
616,Jesús Navas,Sevilla,90,90,90,90,90,90,48,90,-,-,678
2246,Sergio Ramos,Real Madrid,90,90,90,90,47,90,90,90,-,-,677
2097,Lionel Messi,Barcelona,90,90,90,90,90,90,41,90,-,-,671
3667,Nabil Fekir,Real Betis,90,63,75,74,90,90,90,86,-,-,658
4034,José Campaña,Levante,90,90,90,90,90,90,-,27,90,-,657
7905,Fede San Emeterio,Real Valladolid,90,90,90,64,90,63,-,-,90,79,656
2161,Nacho,Real Valladolid,90,90,90,-,90,90,20,-,90,90,650
6953,Gonzalo Melero,Levante,78,64,79,34,76,62,90,90,75,-,648
2400,Raúl García,Athletic Club,76,90,90,90,90,90,55,52,13,-,646
4175,Pere Milla,Elche,88,90,43,90,90,90,63,90,-,-,644
8894,Raúl Guti,Elche,88,90,90,90,90,86,27,80,-,-,641
2130,Dani García,Athletic Club,83,90,78,90,90,90,68,52,-,-,641
2386,Rúben Vezo,Levante,-,90,90,90,90,15,90,90,82,-,637
5101,Carlos Clerc,Levante,90,90,-,90,90,5,90,90,90,-,635
6076,Nemanja Maksimovic,Getafe,90,89,90,61,90,68,55,90,-,-,633
2234,Mikel Oyarzabal,Real Sociedad,8,74,69,42,83,84,76,47,63,86,632
2250,Luka Modric,Real Madrid,70,45,90,90,47,19,90,90,90,-,631
5033,Iván Villar,Celta Vigo,90,90,90,90,90,90,90,-,-,-,630
1731,Claudio Bravo,Real Betis,90,90,-,-,-,90,90,90,90,90,630
2509,Dimitri Foulquier,Granada,90,90,90,90,90,90,-,-,90,-,630
493,Gabriel,Valencia,90,90,-,-,-,90,90,90,90,90,630
2263,Stefan Savic,Atletico Madrid,90,-,90,90,90,90,90,90,-,-,630
2281,Hugo Mallo,Celta Vigo,90,90,90,90,90,-,-,-,90,90,630
7864,Carlos Neva,Granada,90,90,-,90,90,90,90,-,90,-,630
8949,Jeremías Ledesma,Cadiz,-,-,-,90,90,90,90,90,90,90,630
2104,Sergi Roberto,Barcelona,90,90,90,87,-,90,90,90,-,-,627
4052,Ximo Navarro,Alaves,-,43,90,90,90,90,90,40,-,90,623
5081,Edu Expósito,Eibar,90,90,90,90,12,-,16,43,90,90,611
8131,Iñigo Pérez,Osasuna,74,67,15,90,90,90,90,5,90,-,611
7430,Emerson,Real Betis,90,90,70,-,90,-,-,90,90,90,610
